aac85a07-80a4-4431-a483-1f8fd2b5f9d4,CNY,JPY,18.173724,2022-03-05,2026-04-28 01:30:05.930045+09
55c5be06-5afd-46c9-be25-e1011abaa60b,JPY,CNY,0.047420,2024-10-13,2026-04-28 00:54:23.844988+09
18b71b5e-855e-4b6b-affc-8e0104be299f,JPY,USD,0.006708,2024-10-13,2026-04-28 00:54:23.844988+09
f8f50f56-7f23-4c6b-8e20-f03714adb7c4,JPY,CNY,0.047442,2024-10-14,2026-04-28 00:54:23.846397+09
e82718ef-cd79-4aca-9ba2-0fdd79038f49,JPY,USD,0.006702,2024-10-14,2026-04-28 00:54:23.846397+09
cecaa5c9-4b33-4a27-8161-541b9a0f6be3,JPY,CNY,0.047377,2024-10-15,2026-04-28 00:54:23.847403+09
a1b44c89-28c2-43ae-9805-1eac7c120ddc,JPY,USD,0.006682,2024-10-15,2026-04-28 00:54:23.847403+09
94a519d4-26cd-4c71-aa1a-03249d67c2a9,JPY,CNY,0.047751,2024-10-16,2026-04-28 00:54:23.848437+09
3ea54e48-7e09-4eac-83f1-a8f09ee963ae,JPY,USD,0.006700,2024-10-16,2026-04-28 00:54:23.848437+09
2742cece-4c3b-4319-a13b-569767bec48c,JPY,CNY,0.047666,2024-10-17,2026-04-28 00:54:23.849293+09
f60678da-1bc8-4e12-8c40-64bc0b283eff,JPY,USD,0.006686,2024-10-17,2026-04-28 00:54:23.849293+09
daf91678-e953-4a03-9525-dff25e129e88,JPY,CNY,0.047566,2024-10-18,2026-04-28 00:54:23.850228+09
e018727f-0074-4379-8cb9-2de7771238ef,JPY,USD,0.006665,2024-10-18,2026-04-28 00:54:23.850228+09
91635631-baad-4746-af0a-8d1983897e92,JPY,CNY,0.047522,2024-10-19,2026-04-28 00:54:23.851401+09
d33bfbb5-b26a-4a55-9db1-1ea35e6c79cf,JPY,USD,0.006680,2024-10-19,2026-04-28 00:54:23.851401+09
e6ee7b57-c84a-47b7-828a-49a3ba650cad,JPY,CNY,0.047519,2024-10-20,2026-04-28 00:54:23.852183+09
e747afea-8d9b-415c-b01e-99d6ac830f18,JPY,USD,0.006680,2024-10-20,2026-04-28 00:54:23.852183+09
41904c06-dc35-4a46-a5a8-e00d975f016e,JPY,CNY,0.047548,2024-10-21,2026-04-28 00:54:23.853363+09
ce0cecb9-9f39-4328-9f29-ad0be0835d1d,JPY,USD,0.006685,2024-10-21,2026-04-28 00:54:23.853363+09
258267b9-58ec-4e12-8e90-1ca474147289,JPY,CNY,0.047385,2024-10-22,2026-04-28 00:54:23.854374+09
ca0e6014-a10b-4f79-b19d-52d5ec970f33,JPY,USD,0.006647,2024-10-22,2026-04-28 00:54:23.854374+09
dc402912-6c34-443f-9727-8d6ad3a51a76,JPY,CNY,0.047225,2024-10-23,2026-04-28 00:54:23.855257+09
6b91673e-a0af-4dda-bbe2-5fdfc4840c08,JPY,USD,0.006623,2024-10-23,2026-04-28 00:54:23.855257+09
e35ca656-7973-4531-817c-3c829a49bf27,JPY,CNY,0.046733,2024-10-24,2026-04-28 00:54:23.856292+09
9614f38b-ab12-499c-b19c-53b1bca5db8d,JPY,USD,0.006552,2024-10-24,2026-04-28 00:54:23.856292+09
30949ebb-8ad9-4b70-a3db-2aa07d81e1b5,JPY,CNY,0.046876,2024-10-25,2026-04-28 00:54:23.857169+09
210d1dbf-2116-4fc4-972e-56f94e9a6842,JPY,USD,0.006587,2024-10-25,2026-04-28 00:54:23.857169+09
7a81ad79-80d5-4382-85c6-66bf7fa7b03c,JPY,CNY,0.046859,2024-10-26,2026-04-28 00:54:23.858038+09
a28dd073-571d-4b9e-bc91-07bf90d32ae8,JPY,USD,0.006574,2024-10-26,2026-04-28 00:54:23.858038+09
6a892206-1753-4204-877b-ea9b4921011c,JPY,CNY,0.046869,2024-10-27,2026-04-28 00:54:23.858936+09
d71d41cc-fb41-4785-8398-6054daf27f0e,JPY,USD,0.006574,2024-10-27,2026-04-28 00:54:23.858936+09
55578676-4e8e-48ff-aac8-cbb6987955ad,JPY,CNY,0.046788,2024-10-28,2026-04-28 00:54:23.859761+09
fa0b79af-36e6-4c46-9ee6-2c186488275a,JPY,USD,0.006551,2024-10-28,2026-04-28 00:54:23.859761+09
66832693-35c2-48f3-b949-4d31f4546b01,JPY,CNY,0.046624,2024-10-29,2026-04-28 00:54:23.860866+09
0c592ac5-a834-4265-aac0-514570abbce4,JPY,USD,0.006530,2024-10-29,2026-04-28 00:54:23.860866+09
96ea61a8-0e31-4fe3-b49a-80a397b8f2ad,JPY,CNY,0.046547,2024-10-30,2026-04-28 00:54:23.861673+09
96d78871-3ef4-4488-a597-407655bb1e18,JPY,USD,0.006521,2024-10-30,2026-04-28 00:54:23.861673+09
27ca2cdc-53d1-40b6-9047-15da1e2c52e4,JPY,CNY,0.046504,2024-10-31,2026-04-28 00:54:23.862567+09
245aa3b5-dca3-40ac-aac9-ac62579fd27c,JPY,USD,0.006526,2024-10-31,2026-04-28 00:54:23.862567+09
eb7568a2-bc76-4c27-9276-2e3e36200277,JPY,CNY,0.046707,2024-11-01,2026-04-28 00:54:23.863511+09
afdda287-83a6-49e4-9081-1bc261746898,JPY,USD,0.006569,2024-11-01,2026-04-28 00:54:23.863511+09
d4408d9e-2b6d-4648-9e5a-59470f9d0ca1,JPY,CNY,0.046668,2024-11-02,2026-04-28 00:54:23.864626+09
90f960cb-b452-40d8-9a22-840348986877,JPY,USD,0.006547,2024-11-02,2026-04-28 00:54:23.864626+09
da86edf8-03d2-4441-ae38-b4660df9d7e6,JPY,CNY,0.046673,2024-11-03,2026-04-28 00:54:23.865676+09
a491d9b4-6da8-4847-817e-22c2fa470cf0,JPY,USD,0.006548,2024-11-03,2026-04-28 00:54:23.865676+09
78c0a3c1-5b41-42f3-817c-22204bae4c6e,JPY,CNY,0.046692,2024-11-04,2026-04-28 00:54:23.866827+09
641b4e87-7a6e-41b9-9e8e-1482b000bbee,JPY,USD,0.006563,2024-11-04,2026-04-28 00:54:23.866827+09
a343416f-e199-4355-8491-32b7c5109296,JPY,CNY,0.046735,2024-11-05,2026-04-28 00:54:23.868163+09
e5798a81-e9bb-419b-b4b0-fe38d13ec9a0,JPY,USD,0.006577,2024-11-05,2026-04-28 00:54:23.868163+09
e65f5ce0-4ab7-4e81-a33f-02d40d0b0b20,JPY,CNY,0.046767,2024-11-06,2026-04-28 00:54:23.869107+09
256b0958-016b-43de-a0a3-61b4afd4c21a,JPY,USD,0.006584,2024-11-06,2026-04-28 00:54:23.869107+09
6098a4f0-ce59-4ac9-bf01-b17cb63dcbea,JPY,CNY,0.046579,2024-11-07,2026-04-28 00:54:23.869978+09
80b03bce-07ae-46a8-b56a-9a9a340b34f8,JPY,USD,0.006480,2024-11-07,2026-04-28 00:54:23.869978+09
74b8db5f-1c8d-4805-a1b2-0b45f75b4241,JPY,CNY,0.046648,2024-11-08,2026-04-28 00:54:23.871036+09
f265ac0b-362e-42ec-b494-256011d2c29d,JPY,USD,0.006524,2024-11-08,2026-04-28 00:54:23.871036+09
49a34d0c-bb4f-4712-bc81-321b2058b39d,JPY,CNY,0.047082,2024-11-09,2026-04-28 00:54:23.872094+09
e4e77313-fab3-4f44-ac27-9ac9b0a82134,JPY,USD,0.006549,2024-11-09,2026-04-28 00:54:23.872094+09
848b122c-add6-400e-b720-aa070fb691de,JPY,CNY,0.047074,2024-11-10,2026-04-28 00:54:23.873429+09
c7229df8-29a3-4d02-8956-dca98362a583,JPY,USD,0.006551,2024-11-10,2026-04-28 00:54:23.873429+09
99f0b69a-50f3-42be-a30a-7b67bc58a902,JPY,CNY,0.047100,2024-11-11,2026-04-28 00:54:23.874668+09
d5010fdc-c0d7-40f7-a042-3d7d78169cc3,JPY,USD,0.006547,2024-11-11,2026-04-28 00:54:23.874668+09
6336eed6-4380-486d-ad5f-37f14824a5a9,JPY,CNY,0.046961,2024-11-12,2026-04-28 00:54:23.875592+09
f2192b61-c202-4882-b666-9b7939252356,JPY,USD,0.006508,2024-11-12,2026-04-28 00:54:23.875592+09
cc73d496-c503-46ee-bbdf-acc49e78873c,JPY,CNY,0.046861,2024-11-13,2026-04-28 00:54:23.876355+09
abecb6bd-8ef0-4941-901c-aebfaef87d14,JPY,USD,0.006474,2024-11-13,2026-04-28 00:54:23.876355+09
4aa93980-f993-4f8b-bdce-b9a0811563b0,JPY,CNY,0.046583,2024-11-14,2026-04-28 00:54:23.877243+09
044913cf-7433-405f-9bc8-1f8771ccc165,JPY,USD,0.006442,2024-11-14,2026-04-28 00:54:23.877243+09
b3d22576-2bc9-4faf-ab0a-a3065be1aab1,JPY,CNY,0.046441,2024-11-15,2026-04-28 00:54:23.878078+09
ce9a0876-e9ed-4d0e-8eee-d165eafe249a,JPY,USD,0.006408,2024-11-15,2026-04-28 00:54:23.878078+09
508fd068-57a3-4981-80f3-6f5a53a25abe,JPY,CNY,0.046696,2024-11-16,2026-04-28 00:54:23.879284+09
e7427e89-ccfd-4622-ad73-6ec5f97aa777,JPY,USD,0.006462,2024-11-16,2026-04-28 00:54:23.879284+09
5b086dc9-58fd-4bf6-9f02-a3b118b7b77f,JPY,CNY,0.046700,2024-11-17,2026-04-28 00:54:23.880406+09
d2ee0cae-7488-440e-8f76-2e320b577ee3,JPY,USD,0.006462,2024-11-17,2026-04-28 00:54:23.880406+09
85987573-af56-42f3-b5b2-36b6aa432460,JPY,CNY,0.046856,2024-11-18,2026-04-28 00:54:23.881607+09
a9e758b1-0544-4a0c-b099-84e51733a665,JPY,USD,0.006470,2024-11-18,2026-04-28 00:54:23.881607+09
5c06ee2f-7d71-4e1e-8457-4a6e4661e541,JPY,CNY,0.046751,2024-11-19,2026-04-28 00:54:23.882445+09
e481373d-ea47-458e-9d3c-f452e2622836,JPY,USD,0.006463,2024-11-19,2026-04-28 00:54:23.882445+09
49fca196-46f1-4316-b9ce-2139c62befcd,JPY,CNY,0.046892,2024-11-20,2026-04-28 00:54:23.883911+09
de034020-79c5-4d45-b11b-9caca411d4f6,JPY,USD,0.006477,2024-11-20,2026-04-28 00:54:23.883911+09
a82e6a35-5384-476c-8b54-31d942661ec0,JPY,CNY,0.046604,2024-11-21,2026-04-28 00:54:23.884983+09
68c44d38-fdc9-429a-9bb4-1898d12a5b01,JPY,USD,0.006435,2024-11-21,2026-04-28 00:54:23.884983+09
cbd55e17-8a4c-495d-8e82-847424fde7b0,JPY,CNY,0.046927,2024-11-22,2026-04-28 00:54:23.886064+09
c423fd7d-9434-4d02-8094-559704c64fbf,JPY,USD,0.006476,2024-11-22,2026-04-28 00:54:23.886064+09
c404a663-a809-43ee-b339-cf90eb52df15,JPY,CNY,0.046919,2024-11-23,2026-04-28 00:54:23.887072+09
485eff45-eb03-4c4b-9c9f-ec9f25748d52,JPY,USD,0.006463,2024-11-23,2026-04-28 00:54:23.887072+09
0e1e25fb-f23e-409d-9257-13a70f5a4163,JPY,CNY,0.046911,2024-11-24,2026-04-28 00:54:23.888233+09
e005c045-c6d5-4fa9-9c17-f12e2afee683,JPY,USD,0.006469,2024-11-24,2026-04-28 00:54:23.888233+09
70942a60-9760-450c-9d35-4a702bfa8263,JPY,CNY,0.046934,2024-11-25,2026-04-28 00:54:23.88911+09
de94d257-fc49-4cdf-90b9-aada56c4784c,JPY,USD,0.006471,2024-11-25,2026-04-28 00:54:23.88911+09
06823691-5dd3-4d90-b22a-33515734efb5,JPY,CNY,0.047014,2024-11-26,2026-04-28 00:54:23.890301+09
81cd83f1-b380-43b0-971f-2851cdf474b4,JPY,USD,0.006490,2024-11-26,2026-04-28 00:54:23.890301+09
f50cd72c-a177-460a-8571-6af5459b645d,JPY,CNY,0.047303,2024-11-27,2026-04-28 00:54:23.89143+09
79fa09c5-b0d2-46a9-abe4-99e7405a31c1,JPY,USD,0.006522,2024-11-27,2026-04-28 00:54:23.89143+09
57d09fd0-6bf8-494f-94ab-0a45136bab1a,JPY,CNY,0.047890,2024-11-28,2026-04-28 00:54:23.892868+09
77b3aafb-35fe-410a-93ef-933928c76110,JPY,USD,0.006611,2024-11-28,2026-04-28 00:54:23.892868+09
5e9abddf-0151-4a86-97fb-2e16878eab06,JPY,CNY,0.047832,2024-11-29,2026-04-28 00:54:23.893941+09
e8c38260-9d3e-4ad9-98cd-de4d72507b8b,JPY,USD,0.006601,2024-11-29,2026-04-28 00:54:23.893941+09
26b46843-20de-47b1-91c2-5d18ea3a6580,JPY,CNY,0.048311,2024-11-30,2026-04-28 00:54:23.895032+09
e37c7a26-1276-4233-9393-6e9e9e8e0b05,JPY,USD,0.006664,2024-11-30,2026-04-28 00:54:23.895032+09
7ba9b2e0-57f5-45e1-ab7d-64e30f2b8a1c,JPY,CNY,0.048304,2024-12-01,2026-04-28 00:54:23.895842+09
5968da5a-35ce-405d-8bff-12785cd2b59d,JPY,USD,0.006663,2024-12-01,2026-04-28 00:54:23.895842+09
a1c83fea-5f55-47d4-8905-0a6b4d25a9d9,JPY,CNY,0.048368,2024-12-02,2026-04-28 00:54:23.896559+09
2e999320-a309-4c46-8d09-492ea600a336,JPY,USD,0.006667,2024-12-02,2026-04-28 00:54:23.896559+09
ba9c510c-5e5a-450e-bd29-41801576f2b9,JPY,CNY,0.048564,2024-12-03,2026-04-28 00:54:23.897783+09
d0cf70af-823e-4038-9c8a-3f18f1457500,JPY,USD,0.006674,2024-12-03,2026-04-28 00:54:23.897783+09
622118b5-2c35-4307-b9d4-fd989c7220eb,JPY,CNY,0.048734,2024-12-04,2026-04-28 00:54:23.898823+09
505415f6-aa8f-41e6-85b7-31a0d023fc20,JPY,USD,0.006686,2024-12-04,2026-04-28 00:54:23.898823+09
7e7cc9c0-cd99-4b25-be7d-ee491805994a,JPY,CNY,0.048322,2024-12-05,2026-04-28 00:54:23.899876+09
d5bf737a-18ea-4eff-8170-c75bded4f414,JPY,USD,0.006643,2024-12-05,2026-04-28 00:54:23.899876+09
6bd73abf-cac3-4cd6-8d68-7501c0b990d4,JPY,CNY,0.048370,2024-12-06,2026-04-28 00:54:23.901048+09
1f256baf-3075-45da-ac7a-87af8f7f8071,JPY,USD,0.006658,2024-12-06,2026-04-28 00:54:23.901048+09
30361bb0-9fe3-455a-8217-238f48a5b4df,JPY,CNY,0.048458,2024-12-07,2026-04-28 00:54:23.90191+09
fc299e5c-c180-47cc-97ab-7d39fdd68449,JPY,USD,0.006664,2024-12-07,2026-04-28 00:54:23.90191+09
e804731f-9682-400b-9258-1f9cf04c73b2,JPY,CNY,0.048446,2024-12-08,2026-04-28 00:54:23.90284+09
4e1cc4cb-fea7-413b-a153-6594caeae7e9,JPY,USD,0.006662,2024-12-08,2026-04-28 00:54:23.90284+09
bcdc5ac3-2aea-4885-93c5-206bb8af495d,JPY,CNY,0.048500,2024-12-09,2026-04-28 00:54:23.903876+09
78ca684f-b9e9-48c9-aafc-45a975cab0f7,JPY,USD,0.006667,2024-12-09,2026-04-28 00:54:23.903876+09
a36319f5-21c8-4e1e-94bc-9ff9755060ed,JPY,CNY,0.048148,2024-12-10,2026-04-28 00:54:23.904816+09
0548ef72-ff83-4634-a88c-ae0ef46e3fab,JPY,USD,0.006622,2024-12-10,2026-04-28 00:54:23.904816+09
80da4804-5520-4960-862d-4dd72c82e8af,JPY,CNY,0.047814,2024-12-11,2026-04-28 00:54:23.905639+09
0e4c917a-d95c-4507-a088-46b8f59c90a9,JPY,USD,0.006588,2024-12-11,2026-04-28 00:54:23.905639+09
a756e56c-a41d-45a5-bcd3-344ee4d7332e,JPY,CNY,0.047698,2024-12-12,2026-04-28 00:54:23.906671+09
d190d837-75fd-48a4-a687-23fe4b7a9d82,JPY,USD,0.006561,2024-12-12,2026-04-28 00:54:23.906671+09
bb3be642-0272-4fa8-9ea7-00274f84f0f3,JPY,CNY,0.047713,2024-12-13,2026-04-28 00:54:23.90775+09
e2b2222f-61c5-4416-a9a1-22fb408e9bd4,JPY,USD,0.006560,2024-12-13,2026-04-28 00:54:23.90775+09
7dcd3382-b17a-43ee-b20e-708af53d3295,JPY,CNY,0.047414,2024-12-14,2026-04-28 00:54:23.908883+09
4ab6235b-8a0c-4fe8-ba77-181a9ef97920,JPY,USD,0.006511,2024-12-14,2026-04-28 00:54:23.908883+09
9c51cd25-0da2-4144-869d-5b865b26e506,JPY,CNY,0.047434,2024-12-15,2026-04-28 00:54:23.909746+09
6b58db43-35aa-4546-b519-50f2c73a60e0,JPY,USD,0.006515,2024-12-15,2026-04-28 00:54:23.909746+09
e9ff8738-44a7-4630-ab72-5b009fac51b5,JPY,CNY,0.047419,2024-12-16,2026-04-28 00:54:23.91069+09
ca98009f-f6e5-460f-ba9f-29bddf8ec36b,JPY,USD,0.006507,2024-12-16,2026-04-28 00:54:23.91069+09
2596ce01-fe3c-42dc-ae02-f88cf1501f1e,JPY,CNY,0.047288,2024-12-17,2026-04-28 00:54:23.911625+09
89533bc0-02cb-4aa7-9000-22a7578c547f,JPY,USD,0.006490,2024-12-17,2026-04-28 00:54:23.911625+09
c27b3aef-681b-42e5-a89b-08ea4d162e37,JPY,CNY,0.047431,2024-12-18,2026-04-28 00:54:23.912621+09
9fa937d8-fe95-4a13-a0a8-d1c456db4992,JPY,USD,0.006511,2024-12-18,2026-04-28 00:54:23.912621+09
2ab9a13f-0d76-451c-8d1a-05c297342e00,JPY,CNY,0.047364,2024-12-19,2026-04-28 00:54:23.913689+09
71fdb86d-96de-465d-8f1e-171d5202f4f8,JPY,USD,0.006484,2024-12-19,2026-04-28 00:54:23.913689+09
f0b56a71-a7e1-4168-87de-e1120dc3653a,JPY,CNY,0.046453,2024-12-20,2026-04-28 00:54:23.915307+09
864652b6-5593-4b64-aa4a-91dc7527c9e7,JPY,USD,0.006361,2024-12-20,2026-04-28 00:54:23.915307+09
d76153c3-9937-4473-88e4-5addebc51aae,JPY,CNY,0.046619,2024-12-21,2026-04-28 00:54:23.916491+09
56885ad3-5de9-49ea-a77a-b8ab635ecf71,JPY,USD,0.006392,2024-12-21,2026-04-28 00:54:23.916491+09
34895ef9-7555-42c4-88a8-66c36458e4cc,JPY,CNY,0.046606,2024-12-22,2026-04-28 00:54:23.917683+09
119b83d9-4570-4676-a586-5216d1ec6254,JPY,USD,0.006391,2024-12-22,2026-04-28 00:54:23.917683+09
bead4a54-1144-49e3-82e1-7a2ea92d54bf,JPY,CNY,0.046604,2024-12-23,2026-04-28 00:54:23.91857+09
7554fa47-2369-4cb9-a3c6-cb8be12bcd32,JPY,USD,0.006390,2024-12-23,2026-04-28 00:54:23.91857+09
758873dd-75fc-4122-ae16-f2accfd6f45b,JPY,CNY,0.046504,2024-12-24,2026-04-28 00:54:23.919253+09
373b3e41-65ec-48ba-8c45-c7cf9dc9a89b,JPY,USD,0.006367,2024-12-24,2026-04-28 00:54:23.919253+09
09dbb3cd-547b-42de-b9a8-6e5fda1a7e30,JPY,CNY,0.046481,2024-12-25,2026-04-28 00:54:23.920015+09
a56beb89-afcd-4fd4-8c4d-ad53a2907c03,JPY,USD,0.006362,2024-12-25,2026-04-28 00:54:23.920015+09
9e5380ea-bc19-42c1-b390-98c3221e646d,JPY,CNY,0.046458,2024-12-26,2026-04-28 00:54:23.921299+09
474ef455-31b9-4d1e-b259-b2f7ffbdf69a,JPY,USD,0.006363,2024-12-26,2026-04-28 00:54:23.921299+09
4a0d1a30-0d61-4712-92e8-047836489ef9,JPY,CNY,0.046293,2024-12-27,2026-04-28 00:54:23.922303+09
ee77c517-887d-4038-b25b-de045067a59d,JPY,USD,0.006338,2024-12-27,2026-04-28 00:54:23.922303+09
ed139ccf-cdb7-4a1a-9532-c6616fbc823c,JPY,CNY,0.046264,2024-12-28,2026-04-28 00:54:23.923376+09
083ad100-afc6-467e-a4d7-7764e9a88199,JPY,USD,0.006337,2024-12-28,2026-04-28 00:54:23.923376+09
d1f9e48a-27d3-4edb-8d16-0f3ce3b66e7d,JPY,CNY,0.046256,2024-12-29,2026-04-28 00:54:23.924128+09
5cd3d94e-947e-44fa-8a6d-560e8344ad93,JPY,USD,0.006336,2024-12-29,2026-04-28 00:54:23.924128+09
7c32f17b-8db7-413e-a643-a11bb2286074,JPY,CNY,0.046269,2024-12-30,2026-04-28 00:54:23.925207+09
4da1cc2d-5ab9-4940-aa98-b73973020833,JPY,USD,0.006335,2024-12-30,2026-04-28 00:54:23.925207+09
d437dfa2-4c2b-4ff9-b275-9abfb3c97c81,JPY,CNY,0.046416,2024-12-31,2026-04-28 00:54:23.926205+09
b7d6586a-64a6-47e1-b988-704c7a7e66d6,JPY,USD,0.006361,2024-12-31,2026-04-28 00:54:23.926205+09
48730671-9c7b-459f-b524-b453827b270d,JPY,CNY,0.046620,2025-01-01,2026-04-28 00:54:23.927286+09
9dcd756f-a9c0-4fdb-a2b6-6ed7796f94f0,JPY,USD,0.006365,2025-01-01,2026-04-28 00:54:23.927286+09
816eeae9-1d6b-464a-b1f8-3628062eca6f,JPY,CNY,0.046608,2025-01-02,2026-04-28 00:54:23.928563+09
b3a1c64a-1a75-46ab-a067-241504d83606,JPY,USD,0.006361,2025-01-02,2026-04-28 00:54:23.928563+09
8e3f13fc-a555-44a8-a05e-790dcac01d3b,JPY,CNY,0.046552,2025-01-03,2026-04-28 00:54:23.929643+09
a490b8ad-5e3c-40d3-b686-d749affdf4d0,JPY,USD,0.006353,2025-01-03,2026-04-28 00:54:23.929643+09
83f6c49f-423f-4c2a-b31d-dbe00ca72c9b,JPY,CNY,0.046692,2025-01-04,2026-04-28 00:54:23.931238+09
ea6379c6-57d8-41ee-a9b6-b6bc2f787faf,JPY,USD,0.006357,2025-01-04,2026-04-28 00:54:23.931238+09
d9ea47a8-abd0-4f2d-8ef3-00a293f90bf7,JPY,CNY,0.046682,2025-01-05,2026-04-28 00:54:23.932345+09
e1486626-54fd-472f-995e-451c7d86cfc0,JPY,USD,0.006358,2025-01-05,2026-04-28 00:54:23.932345+09
1297b40b-2056-4928-9fb6-4fe1a06edbe5,JPY,CNY,0.046716,2025-01-06,2026-04-28 00:54:23.933539+09
cb2013d0-59e4-4faa-bb5f-5e380cbcf5a9,JPY,USD,0.006360,2025-01-06,2026-04-28 00:54:23.933539+09
e68aaf6d-5f80-448e-bd6e-6667b35dbc72,JPY,CNY,0.046594,2025-01-07,2026-04-28 00:54:23.934734+09
eba2d573-c66b-4172-b217-352f3399a33d,JPY,USD,0.006348,2025-01-07,2026-04-28 00:54:23.934734+09
2d94c884-e3f8-4aec-aa79-08577cf67e31,JPY,CNY,0.046480,2025-01-08,2026-04-28 00:54:23.935967+09
67c5c809-9393-4c90-aef9-9cffae29f4de,JPY,USD,0.006333,2025-01-08,2026-04-28 00:54:23.935967+09
b32b2169-28aa-483e-b270-34a43bd2e996,JPY,CNY,0.046383,2025-01-09,2026-04-28 00:54:23.936907+09
203e5ed6-3114-4d08-9327-4638ab7cf9bc,JPY,USD,0.006317,2025-01-09,2026-04-28 00:54:23.936907+09
f445dfc8-655b-4469-bf48-68e9cfe3725b,JPY,CNY,0.046472,2025-01-10,2026-04-28 00:54:23.937997+09
04622a16-fcb0-427b-bb22-d8a7785e2cd6,JPY,USD,0.006327,2025-01-10,2026-04-28 00:54:23.937997+09
f109ea7a-4a67-4a35-821c-a5f18f6f21dc,JPY,CNY,0.046523,2025-01-11,2026-04-28 00:54:23.939045+09
aa54b230-8af1-49b2-aa0f-9db2fc935bb7,JPY,USD,0.006333,2025-01-11,2026-04-28 00:54:23.939045+09
e154932c-6601-4948-84a1-931a231432da,JPY,CNY,0.046532,2025-01-12,2026-04-28 00:54:23.940074+09
c0dd844a-ab54-4885-a773-57d852b0529b,JPY,USD,0.006334,2025-01-12,2026-04-28 00:54:23.940074+09
67425d62-88b5-4fc4-ab87-254cf76a0f80,JPY,CNY,0.046578,2025-01-13,2026-04-28 00:54:23.940827+09
ec1071b4-101d-4f57-8494-60c0071b3372,JPY,USD,0.006335,2025-01-13,2026-04-28 00:54:23.940827+09
e184d545-f572-4551-80f3-48040063f4c1,JPY,CNY,0.046608,2025-01-14,2026-04-28 00:54:23.941774+09
854b7e30-a00a-467e-9ac9-36d6d21645be,JPY,USD,0.006356,2025-01-14,2026-04-28 00:54:23.941774+09
35842608-2389-42c0-bbe9-471cc4dd7eb3,JPY,CNY,0.046490,2025-01-15,2026-04-28 00:54:23.943041+09
ebaa8e58-7116-4636-9e30-152784633d36,JPY,USD,0.006333,2025-01-15,2026-04-28 00:54:23.943041+09
072bd3fc-3ce5-4228-9e8e-9fa3e7b80334,JPY,CNY,0.046857,2025-01-16,2026-04-28 00:54:23.944323+09
3bb4233e-1f8e-4b36-b0df-98094c19948c,JPY,USD,0.006390,2025-01-16,2026-04-28 00:54:23.944323+09
4d5c45e8-9b56-4968-9822-576d1bd1a6cb,JPY,CNY,0.047160,2025-01-17,2026-04-28 00:54:23.945475+09
307ab9f7-fc63-419a-9ca2-123c959b0c80,JPY,USD,0.006432,2025-01-17,2026-04-28 00:54:23.945475+09
1bfe1acc-4eb3-4922-91ec-9488d0cb77db,JPY,CNY,0.047046,2025-01-18,2026-04-28 00:54:23.946766+09
a05e69cb-e1ad-435d-92dc-b9035fd74a63,JPY,USD,0.006409,2025-01-18,2026-04-28 00:54:23.946766+09
80af1daf-8e82-4b88-a7ed-1f6fe765ba3f,JPY,CNY,0.047035,2025-01-19,2026-04-28 00:54:23.948484+09
4d37bc25-3dc9-42a2-adef-62c39cfe5104,JPY,USD,0.006411,2025-01-19,2026-04-28 00:54:23.948484+09
848dbbd5-7e80-437d-9568-c693cd14d1b4,JPY,CNY,0.046961,2025-01-20,2026-04-28 00:54:23.949694+09
eaa718c2-60dc-406d-a074-1964c9ddf74e,JPY,USD,0.006402,2025-01-20,2026-04-28 00:54:23.949694+09
e756a449-a359-42f7-a673-1d2ca4142d53,JPY,CNY,0.046782,2025-01-21,2026-04-28 00:54:23.950933+09
a7b3a239-8227-41be-9406-18db3c365873,JPY,USD,0.006420,2025-01-21,2026-04-28 00:54:23.950933+09
8cdff53e-a210-400e-8c5f-2e52abaecb16,JPY,CNY,0.046756,2025-01-22,2026-04-28 00:54:23.952057+09
cafd9c9c-e9bb-4f63-8d19-a0998e0a35b9,JPY,USD,0.006428,2025-01-22,2026-04-28 00:54:23.952057+09
0613db9e-bd6a-4473-a756-e519d774b541,JPY,CNY,0.046584,2025-01-23,2026-04-28 00:54:23.953167+09
9b8a5b20-6f55-4e52-8474-e04dd8130e99,JPY,USD,0.006400,2025-01-23,2026-04-28 00:54:23.953167+09
cc9436fa-a6ed-476a-99c5-c2e2a30a350c,JPY,CNY,0.046676,2025-01-24,2026-04-28 00:54:23.954202+09
a7e8a1a3-53a6-4a97-8148-9e0d5ed18cc2,JPY,USD,0.006406,2025-01-24,2026-04-28 00:54:23.954202+09
fd4d7a0e-f365-422e-b1a0-32b9d0e23955,JPY,CNY,0.046455,2025-01-25,2026-04-28 00:54:23.955195+09
0565b4f4-d33a-46d8-bd31-5afe1ff50772,JPY,USD,0.006411,2025-01-25,2026-04-28 00:54:23.955195+09
d722fbe6-cb28-4a08-8120-bb6c59ed636b,JPY,CNY,0.046466,2025-01-26,2026-04-28 00:54:23.956368+09
982c29ec-a41a-4a88-80b0-e27251293e1d,JPY,USD,0.006412,2025-01-26,2026-04-28 00:54:23.956368+09
fbab0a5b-eb4d-4f66-93da-2ec6c5c4792f,JPY,CNY,0.046570,2025-01-27,2026-04-28 00:54:23.957553+09
02279999-e877-49a4-955c-578a7e61add5,JPY,USD,0.006422,2025-01-27,2026-04-28 00:54:23.957553+09
cdde4ca4-06b7-4955-8e8b-82fbb0e66be9,JPY,CNY,0.046944,2025-01-28,2026-04-28 00:54:23.958675+09
b23490c0-b22b-4def-bf8b-7fcbcfce37f2,JPY,USD,0.006467,2025-01-28,2026-04-28 00:54:23.958675+09
